Time Temp TTemp State
7709.0 20.311492849192575 20.0 1.0
7739.0 20.326008463813842 20.0 0.0
7769.0 20.326008463813842 20.0 0.0
7799.0 20.062353285235005 20.0 0.0
7829.0 20.062353285235005 20.0 0.0
7859.0 19.803231132585708 20.0 0.0
7889.0 19.803231132585708 20.0 0.0
7919.0 19.548567550865172 20.0 0.0
7949.0 19.548567550865172 20.0 0.0
7979.0 19.298285311641468 20.0 1.0
8009.0 19.298285311641468 20.0 1.0
8039.0 19.33023260037435 20.0 1.0
8069.0 19.33023260037435 20.0 1.0
8099.0 19.36163178139152 20.0 1.0
8129.0 19.36163178139152 20.0 1.0
8159.0 19.392490599593657 20.0 1.0
8189.0 19.392490599593657 20.0 1.0
8219.0 19.422818198079725 20.0 1.0
8249.0 19.422818198079725 20.0 1.0
8279.0 19.452624016350285 20.0 1.0
8309.0 19.452624016350285 20.0 1.0
8339.0 19.481917016654997 20.0 1.0
8369.0 19.481917016654997 20.0 1.0
8399.0 19.510706009832553 20.0 1.0
8429.0 19.510706009832553 20.0 1.0
8459.0 19.53899967015706 20.0 1.0
8489.0 19.53899967015706 20.0 1.0
8519.0 19.566806520240586 20.0 1.0
8549.0 19.566806520240586 20.0 1.0
8579.0 19.594134935839488 20.0 1.0
8609.0 19.594134935839488 20.0 1.0
8639.0 19.62099314873806 20.0 1.0
8669.0 19.62099314873806 20.0 1.0
8699.0 19.647389248560494 20.0 1.0
8729.0 19.647389248560494 20.0 1.0
8759.0 19.673331185507802 20.0 1.0
8789.0 19.673331185507802 20.0 1.0
8819.0 19.698826774902965 20.0 1.0
8849.0 19.698826774902965 20.0 1.0
8879.0 19.723883696604176 20.0 1.0
8909.0 19.723883696604176 20.0 1.0
8939.0 19.748509498134457 20.0 1.0
8969.0 19.748509498134457 20.0 1.0
8999.0 19.772711597182013 20.0 1.0
9029.0 19.772711597182013 20.0 1.0
9059.0 19.79649728381667 20.0 1.0
9089.0 19.79649728381667 20.0 1.0
9119.0 19.819873722677475 20.0 1.0
9149.0 19.819873722677475 20.0 1.0
9179.0 19.842847955131052 20.0 1.0
9209.0 19.842847955131052 20.0 1.0
9239.0 19.865426901392873 20.0 1.0
9269.0 19.865426901392873 20.0 1.0
9299.0 19.88761736261173 20.0 1.0
9329.0 19.88761736261173 20.0 1.0
9359.0 19.90942602291836 20.0 1.0
9389.0 19.90942602291836 20.0 1.0
9419.0 19.930859451438796 20.0 1.0
9449.0 19.930859451438796 20.0 1.0
9479.0 19.95192410427311 20.0 1.0
9509.0 19.95192410427311 20.0 1.0
9539.0 19.9726263264401 20.0 1.0
9569.0 19.9726263264401 20.0 1.0
9599.0 19.99297235378848 20.0 1.0
9629.0 19.99297235378848 20.0 1.0
9659.0 20.012968314875273 20.0 1.0
9689.0 20.012968314875273 20.0 1.0
9719.0 20.03262023281179 20.0 1.0
9749.0 20.03262023281179 20.0 1.0
9779.0 20.051934027077905 20.0 1.0
9809.0 20.051934027077905 20.0 1.0
9839.0 20.070915515305103 20.0 1.0
9869.0 20.070915515305103 20.0 1.0
9899.0 20.089570415028835 20.0 1.0
9929.0 20.089570415028835 20.0 1.0
9959.0 20.10790434541075 18.5 0.0
9989.0 20.10790434541075 18.5 0.0
10019.0 19.847993417130642 18.5 0.0
10049.0 19.847993417130642 18.5 0.0
10079.0 19.592551182354413 18.5 0.0
10109.0 19.592551182354413 18.5 0.0
10139.0 19.341504748258107 18.5 0.0
10169.0 19.341504748258107 18.5 0.0
10199.0 19.09477766192783 18.5 0.0
10229.0 19.09477766192783 18.5 0.0
10259.0 18.85229531652364 18.5 0.0
10289.0 18.85229531652364 18.5 0.0
10319.0 18.613984859893222 18.5 0.0
10349.0 18.613984859893222 18.5 0.0
10379.0 18.37977454182635 18.5 0.0
10409.0 18.37977454182635 18.5 0.0
10439.0 18.14959380064867 18.5 0.0
10469.0 18.14959380064867 18.5 0.0
10499.0 17.9233733114473 18.5 1.0
10529.0 17.9233733114473 18.5 1.0
10559.0 17.97897809828187 18.5 1.0
10589.0 17.97897809828187 18.5 1.0
10619.0 18.03362615627887 18.5 1.0
10649.0 18.03362615627887 18.5 1.0
10679.0 18.087333914354335 18.5 1.0
10709.0 18.087333914354335 18.5 1.0
10739.0 18.14011759024458 18.5 1.0
10769.0 18.14011759024458 18.5 1.0
10799.0 18.191993088526164 18.5 1.0
10829.0 18.191993088526164 18.5 1.0
10859.0 18.242976036262263 18.5 1.0
10889.0 18.242976036262263 18.5 1.0
10919.0 18.29308179019999 18.5 1.0
10949.0 18.29308179019999 18.5 1.0
10979.0 18.342325442963915 18.5 1.0
11009.0 18.342325442963915 18.5 1.0
11039.0 18.39072182755263 18.5 1.0
11069.0 18.39072182755263 18.5 1.0
11099.0 18.43828552175242 18.5 1.0
11129.0 18.43828552175242 18.5 1.0
11159.0 18.485030852527764 18.5 1.0
11189.0 18.485030852527764 18.5 1.0
11219.0 18.530971900338614 18.5 1.0
11249.0 18.530971900338614 18.5 1.0
11279.0 18.57612250338178 18.5 1.0
11309.0 18.57612250338178 18.5 1.0
11339.0 18.620496261759143 18.5 1.0
11369.0 18.620496261759143 18.5 1.0
11399.0 18.66410654157423 18.5 1.0
11429.0 18.66410654157423 18.5 1.0
11459.0 18.70696647895832 18.5 1.0
11489.0 18.70696647895832 18.5 1.0
11519.0 18.74908898402724 18.5 1.0
11549.0 18.74908898402724 18.5 1.0
11579.0 18.79048674477011 18.5 1.0
11609.0 18.79048674477011 18.5 1.0
11639.0 18.83117223087119 18.5 0.0
11669.0 18.83117223087119 18.5 0.0
11699.0 18.59322273840191 18.5 0.0
11729.0 18.59322273840191 18.5 0.0
11759.0 18.35936647323842 18.5 0.0
11789.0 18.35936647323842 18.5 0.0
11819.0 18.129533749580432 18.5 0.0
11849.0 18.129533749580432 18.5 0.0
11879.0 17.90365533644495 18.5 1.0
11909.0 17.90365533644495 18.5 1.0
11939.0 17.959599246354465 18.5 1.0
11969.0 17.959599246354465 18.5 1.0
11999.0 18.01458065723282 18.5 1.0
12029.0 18.01458065723282 18.5 1.0
12059.0 18.068616112191123 18.5 1.0
12089.0 18.068616112191123 18.5 1.0
12119.0 18.1217218375616 18.5 1.0
12149.0 18.1217218375616 18.5 1.0
12179.0 18.17391385146636 18.5 1.0
12209.0 18.17391385146636 18.5 1.0
12239.0 18.22520787327796 18.5 1.0
12269.0 18.22520787327796 18.5 1.0
12299.0 18.275619347861973 18.5 1.0
12329.0 18.275619347861973 18.5 1.0
12359.0 18.325163461074045 18.5 1.0
12389.0 18.325163461074045 18.5 1.0
12419.0 18.373855136466986 18.5 1.0
12449.0 18.373855136466986 18.5 1.0
12479.0 18.421709040629533 18.5 1.0
12509.0 18.421709040629533 18.5 1.0
12539.0 18.468739587989035 18.5 1.0
12569.0 18.468739587989035 18.5 1.0
12599.0 18.51496094492196 18.5 1.0
12629.0 18.51496094492196 18.5 1.0
12659.0 18.56038703405925 18.5 1.0
12689.0 18.56038703405925 18.5 1.0
12719.0 18.6050315384897 18.5 1.0
12749.0 18.6050315384897 18.5 1.0
12779.0 18.648907905874395 18.5 1.0
12809.0 18.648907905874395 18.5 1.0
12839.0 18.69202935249881 18.5 1.0
12869.0 18.69202935249881 18.5 1.0
12899.0 18.734408867254018 18.5 1.0
12929.0 18.734408867254018 18.5 1.0
12959.0 18.776059215548912 18.5 1.0
12989.0 18.776059215548912 18.5 1.0
13019.0 18.816992943155423 18.5 1.0
13049.0 18.816992943155423 18.5 1.0
13079.0 18.85722237998752 18.5 0.0
13109.0 18.85722237998752 18.5 0.0
13139.0 18.618822218400044 18.5 0.0
13169.0 18.618822218400044 18.5 0.0
13199.0 18.384523070549683 18.5 0.0
13229.0 18.384523070549683 18.5 0.0
13259.0 18.15425490323121 18.5 0.0
13289.0 18.15425490323121 18.5 0.0
13319.0 17.92794856901904 18.5 1.0
13349.0 17.92794856901904 18.5 1.0
13379.0 17.983474581771674 18.5 1.0
13409.0 17.983474581771674 18.5 1.0
13439.0 18.038045254663064 18.5 1.0
13469.0 18.038045254663064 18.5 1.0
13499.0 18.091676978492636 18.5 1.0
13529.0 18.091676978492636 18.5 1.0
13559.0 18.14438592883844 18.0 1.0
13589.0 18.14438592883844 18.0 1.0
13619.0 18.196187987656117 18.0 1.0
13649.0 18.196187987656117 18.0 1.0
13679.0 18.24709875951369 18.0 1.0
13709.0 18.24709875951369 18.0 1.0
13739.0 18.297133579392366 18.0 1.0
13769.0 18.297133579392366 18.0 1.0
13799.0 18.34630751856163 18.0 0.0
13829.0 18.34630751856163 18.0 0.0
13859.0 18.11669601003889 18.0 0.0
13889.0 18.11669601003889 18.0 0.0
13919.0 17.89103487310133 18.0 0.0
13949.0 17.89103487310133 18.0 0.0
13979.0 17.669256413198017 18.0 0.0
14009.0 17.669256413198017 18.0 0.0
14039.0 17.451293713581958 18.0 1.0
14069.0 17.451293713581958 18.0 1.0
14099.0 17.515020250368394 18.0 1.0
14129.0 17.515020250368394 18.0 1.0
14159.0 17.577651054416872 18.0 1.0
14189.0 17.577651054416872 18.0 1.0
14219.0 17.639204144156253 18.0 1.0
14249.0 17.639204144156253 18.0 1.0
14279.0 17.699698181903905 18.0 1.0
14309.0 17.699698181903905 18.0 1.0
14339.0 17.75915137504272 18.0 1.0
14369.0 17.75915137504272 18.0 1.0
14399.0 17.81758163789164 18.0 1.0
