Time;ThermostatTargetTemperature;LivingroomTemperature;KitchenTemperature;HallTemperature
0.1;;16.999421;16.999503;16.998758
5;;16.973631;16.977399;16.943542
10;;16.947364;16.954880;16.887427
15;;16.921147;16.932397;16.831542
20;;16.895032;16.909994;16.775996
25;;16.868913;16.887583;16.720565
30;;16.842844;16.865208;16.665361
30.1;14.000000;16.842844;16.865208;16.665361
30.2;14.000000;16.841803;16.864313;16.663158
35.2;14.000000;16.815785;16.841975;16.608189
40.2;14.000000;16.789816;16.819673;16.553444
45.2;14.000000;16.763844;16.797362;16.498813
50.2;14.000000;16.737973;16.775132;16.444515
55.2;14.000000;16.712151;16.752937;16.390439
60.1;14.000000;16.712151;16.752937;16.390439
60.2;14.000000;16.686378;16.730778;16.336583
65.2;14.000000;16.660654;16.708654;16.282948
70.2;14.000000;16.634978;16.686566;16.229531
75.2;14.000000;16.609401;16.664557;16.176439
80.2;14.000000;16.583822;16.642539;16.123457
85.2;14.000000;16.558291;16.620557;16.070692
90.1;14.000000;16.558291;16.620557;16.070692
90.2;14.000000;16.532808;16.598610;16.018143
95.2;14.000000;16.507373;16.576699;15.965808
100.2;14.000000;16.481986;16.554822;15.913687
105.2;14.000000;16.456648;16.532981;15.861778
110.2;14.000000;16.431357;16.511174;15.810082
115.2;14.000000;16.406113;16.489403;15.758597
120.1;14.000000;16.406113;16.489403;15.758597
120.2;14.000000;16.380918;16.467666;15.707322
125.2;14.000000;16.355769;16.445965;15.656257
130.2;14.000000;16.330669;16.424298;15.605400
135.2;14.000000;16.305616;16.402666;15.554751
140.2;14.000000;16.280610;16.381069;15.504309
145.2;14.000000;16.255651;16.359506;15.454073
150.1;14.000000;16.255651;16.359506;15.454073
150.2;14.000000;16.230739;16.337978;15.404042
155.2;14.000000;16.205874;16.316484;15.354215
160.2;14.000000;16.181007;16.294982;15.304493
165.2;14.000000;16.156236;16.273558;15.255073
170.2;14.000000;16.131512;16.252168;15.205855
175.2;14.000000;16.106835;16.230812;15.156838
180.1;14.000000;16.106835;16.230812;15.156838
180.2;14.000000;16.082204;16.209490;15.108021
185.2;14.000000;16.057619;16.188203;15.059403
190.2;14.000000;16.033081;16.166949;15.010984
195.2;14.000000;16.008590;16.145730;14.962763
200.2;14.000000;15.984144;16.124545;14.914739
205.2;14.000000;15.959745;16.103394;14.866911
210.1;14.000000;15.959745;16.103394;14.866911
210.2;14.000000;15.935392;16.082277;14.819278
215.2;14.000000;15.911084;16.061194;14.771840
220.2;14.000000;15.886823;16.040144;14.724596
225.2;14.000000;15.862607;16.019128;14.677544
230.2;14.000000;15.838437;15.998146;14.630685
235.2;14.000000;15.814313;15.977198;14.584017
240.1;14.000000;15.814313;15.977198;14.584017
240.2;14.000000;15.790234;15.956283;14.537540
245.2;14.000000;15.766201;15.935402;14.491253
250.2;14.000000;15.742213;15.914555;14.445154
255.2;14.000000;15.718270;15.893740;14.399244
260.2;14.000000;15.694373;15.872960;14.353522
265.2;14.000000;15.670520;15.852212;14.307986
270.1;14.000000;15.670520;15.852212;14.307986
270.2;14.000000;15.646713;15.831498;14.262636
275.2;14.000000;15.622950;15.810817;14.217472
280.2;14.000000;15.599233;15.790169;14.172492
285.2;14.000000;15.575560;15.769554;14.127695
290.2;14.000000;15.551932;15.748973;14.083082
295.2;14.000000;15.528348;15.728424;14.038651
300.1;14.000000;15.528348;15.728424;14.038651
300.2;14.000000;15.504809;15.707909;13.994401
305.2;14.000000;15.481314;15.687426;13.950332
310.2;14.000000;15.457864;15.666976;13.906443
315.2;14.000000;15.434458;15.646559;13.862734
320.2;14.000000;15.411096;15.626175;13.819203
325.2;14.000000;15.387778;15.605823;13.775849
330.1;14.000000;15.387778;15.605823;13.775849
330.2;14.000000;15.364504;15.585505;13.732673
335.2;14.000000;15.341274;15.565218;13.689673
340.2;14.000000;15.318088;15.544965;13.646849
345.2;14.000000;15.294946;15.524743;13.604200
350.2;14.000000;15.271847;15.504554;13.561724
355.2;14.000000;15.248792;15.484398;13.519423
360.1;14.000000;15.248792;15.484398;13.519423
360.2;14.000000;15.225781;15.464274;13.477294
365.2;14.000000;15.202812;15.444182;13.435337
370.2;14.000000;15.179888;15.424123;13.393552
375.2;14.000000;15.157006;15.404095;13.351937
380.2;14.000000;15.134168;15.384100;13.310492
385.2;14.000000;15.111373;15.364137;13.269217
390.1;14.000000;15.111373;15.364137;13.269217
390.2;14.000000;15.088621;15.344206;13.228110
395.2;14.000000;15.065911;15.324307;13.187171
400.2;14.000000;15.043245;15.304439;13.146399
405.2;14.000000;15.020621;15.284604;13.105794
410.2;14.000000;14.998040;15.264800;13.065354
415.2;14.000000;14.975502;15.245029;13.025080
420.1;14.000000;14.975502;15.245029;13.025080
420.2;14.000000;14.953006;15.225289;12.984971
425.2;14.000000;14.930553;15.205580;12.945025
430.2;14.000000;14.908142;15.185904;12.905242
435.2;14.000000;14.885773;15.166258;12.865622
440.2;14.000000;14.863447;15.146645;12.826163
445.2;14.000000;14.841163;15.127063;12.786866
450.1;14.000000;14.841163;15.127063;12.786866
450.2;14.000000;14.818920;15.107512;12.747729
455.2;14.000000;14.796720;15.087992;12.708752
460.2;14.000000;14.774562;15.068504;12.669935
465.2;14.000000;14.752445;15.049047;12.631276
470.2;14.000000;14.730371;15.029622;12.592774
475.2;14.000000;14.708337;15.010227;12.554430
480.1;14.000000;14.708337;15.010227;12.554430
480.2;14.000000;14.686346;14.990864;12.516243
485.2;14.000000;14.664396;14.971532;12.478212
490.2;14.000000;14.642487;14.952231;12.440336
495.2;14.000000;14.620620;14.932960;12.402614
500.2;14.000000;14.598794;14.913721;12.365047
505.2;14.000000;14.577009;14.894512;12.327633
510.1;14.000000;14.577009;14.894512;12.327633
510.2;14.000000;14.555265;14.875335;12.290372
515.2;14.000000;14.533563;14.856188;12.253264
520.2;14.000000;14.511901;14.837072;12.216306
525.2;14.000000;14.490280;14.817986;12.179500
530.2;14.000000;14.468700;14.798931;12.142844
535.2;14.000000;14.447161;14.779907;12.106338
540.1;14.000000;14.447161;14.779907;12.106338
540.2;14.000000;14.425662;14.760913;12.069981
545.2;14.000000;14.404204;14.741950;12.033772
550.2;14.000000;14.382786;14.723017;11.997712
555.2;14.000000;14.361409;14.704114;11.961798
560.2;14.000000;14.340072;14.685242;11.926031
565.2;14.000000;14.318776;14.666400;11.890411
570.1;14.000000;14.318776;14.666400;11.890411
570.2;14.000000;14.297519;14.647588;11.854936
575.2;14.000000;14.276303;14.628807;11.819605
580.2;14.000000;14.255127;14.610056;11.784419
585.2;14.000000;14.233991;14.591334;11.749377
590.2;14.000000;14.212894;14.572643;11.714478
595.2;14.000000;14.191838;14.553982;11.679722
600.1;14.000000;14.191838;14.553982;11.679722
600.2;14.000000;14.170821;14.535350;11.645107
605.2;14.000000;14.149844;14.516749;11.610634
610.2;14.000000;14.128906;14.498177;11.576301
615.2;14.000000;14.108008;14.479636;11.542109
620.2;14.000000;14.087150;14.461123;11.508057
625.2;14.000000;14.066330;14.442641;11.474143
630.1;14.000000;14.066330;14.442641;11.474143
630.2;14.000000;14.045551;14.424188;11.440368
635.2;14.000000;14.024810;14.405765;11.406731
640.2;14.000000;14.004108;14.387372;11.373232
645.2;14.000000;13.983446;14.369008;11.339869
650.2;14.000000;13.962822;14.350673;11.306643
655.2;14.000000;13.942238;14.332368;11.273552
660.1;14.000000;13.942238;14.332368;11.273552
660.2;14.000000;13.921692;14.314092;11.240596
665.2;14.000000;13.901185;14.295846;11.207775
670.2;14.000000;13.880717;14.277629;11.175089
675.2;14.000000;13.860287;14.259441;11.142535
680.2;14.000000;13.839896;14.241282;11.110115
685.2;14.000000;13.819543;14.223152;11.077827
690.1;14.000000;13.819543;14.223152;11.077827
690.2;14.000000;13.799229;14.205052;11.045671
695.2;14.000000;13.778953;14.186980;11.013646
700.2;14.000000;13.758716;14.168938;10.981752
705.2;14.000000;13.738516;14.150924;10.949988
710.2;14.000000;13.718355;14.132939;10.918354
715.2;14.000000;13.698232;14.114983;10.886849
720.1;14.000000;13.698232;14.114983;10.886849
720.2;14.000000;13.678146;14.097056;10.855473
725.2;14.000000;13.658099;14.079158;10.824225
730.2;14.000000;13.638090;14.061289;10.793105
735.2;14.000000;13.618118;14.043448;10.762112
740.2;14.000000;13.598184;14.025636;10.731245
745.2;14.000000;13.578287;14.007852;10.700505
750.1;14.000000;13.578287;14.007852;10.700505
750.2;14.000000;13.592911;14.021136;10.738780
755.2;14.000000;13.607520;14.034409;10.776922
760.2;14.000000;13.622100;14.047661;10.814908
765.2;14.000000;13.636653;14.060891;10.852738
770.2;14.000000;13.651178;14.074100;10.890415
775.2;14.000000;13.665676;14.087288;10.927937
780.1;14.000000;13.665676;14.087288;10.927937
780.2;14.000000;13.680147;14.100455;10.965306
785.2;14.000000;13.694590;14.113601;11.002523
790.2;14.000000;13.709007;14.126725;11.039587
795.2;14.000000;13.723395;14.139829;11.076500
800.2;14.000000;13.737757;14.152912;11.113263
805.2;14.000000;13.752092;14.165973;11.149875
810.1;14.000000;13.752092;14.165973;11.149875
810.2;14.000000;13.766399;14.179014;11.186338
815.2;14.000000;13.780680;14.192034;11.222651
820.2;14.000000;13.794934;14.205032;11.258817
825.2;14.000000;13.809160;14.218010;11.294834
830.2;14.000000;13.823360;14.230967;11.330705
835.2;14.000000;13.837533;14.243904;11.366429
840.1;14.000000;13.837533;14.243904;11.366429
840.2;14.000000;13.851680;14.256819;11.402007
845.2;14.000000;13.865799;14.269714;11.437440
850.2;14.000000;13.879892;14.282588;11.472728
855.2;14.000000;13.893959;14.295442;11.507872
860.2;14.000000;13.907999;14.308275;11.542872
865.2;14.000000;13.922012;14.321087;11.577730
870.1;14.000000;13.922012;14.321087;11.577730
870.2;14.000000;13.935999;14.333879;11.612445
875.2;14.000000;13.949960;14.346650;11.647018
880.2;14.000000;13.963894;14.359401;11.681450
885.2;14.000000;13.977802;14.372131;11.715741
890.2;14.000000;13.991683;14.384841;11.749893
895.2;14.000000;14.005539;14.397531;11.783905
900.1;14.000000;14.005539;14.397531;11.783905
900.2;14.000000;14.019368;14.410200;11.817778
905.2;14.000000;14.033171;14.422848;11.851512
910.2;14.000000;14.046948;14.435477;11.885109
915.2;14.000000;14.060699;14.448085;11.918569
920.2;14.000000;14.074425;14.460673;11.951891
925.2;14.000000;14.088124;14.473241;11.985078
930.1;14.000000;14.088124;14.473241;11.985078
930.2;14.000000;14.101797;14.485789;12.018130
935.2;14.000000;14.115445;14.498316;12.051046
940.2;14.000000;14.129067;14.510824;12.083828
945.2;14.000000;14.142663;14.523311;12.116475
950.2;14.000000;14.156233;14.535778;12.148990
955.2;14.000000;14.169778;14.548226;12.181372
960.1;14.000000;14.169778;14.548226;12.181372
960.2;14.000000;14.183298;14.560653;12.213621
965.2;14.000000;14.196791;14.573060;12.245739
970.2;14.000000;14.210260;14.585448;12.277726
975.2;14.000000;14.223703;14.597815;12.309581
980.2;14.000000;14.237120;14.610163;12.341307
985.2;14.000000;14.250513;14.622491;12.372903
990.1;14.000000;14.250513;14.622491;12.372903
990.2;14.000000;14.263880;14.634799;12.404371
995.2;14.000000;14.277221;14.647088;12.435709
1000.2;14.000000;14.290538;14.659357;12.466920
1005.2;14.000000;14.303829;14.671606;12.498003
1010.2;14.000000;14.317096;14.683835;12.528959
1015.2;14.000000;14.330337;14.696045;12.559789
1020.1;14.000000;14.330337;14.696045;12.559789
1020.2;14.000000;14.309070;14.677196;12.521603
1025.2;14.000000;14.287832;14.658367;12.483549
1030.2;14.000000;14.266634;14.639568;12.445652
1035.2;14.000000;14.245476;14.620799;12.407909
1040.2;14.000000;14.224358;14.602061;12.370320
1045.2;14.000000;14.203280;14.583352;12.332884
1050.1;14.000000;14.203280;14.583352;12.332884
1050.2;14.000000;14.182242;14.564674;12.295602
1055.2;14.000000;14.161243;14.546025;12.258472
1060.2;14.000000;14.140284;14.527407;12.221493
1065.2;14.000000;14.119364;14.508818;12.184666
1070.2;14.000000;14.098484;14.490259;12.147989
1075.2;14.000000;14.077644;14.471730;12.111462
1080.1;14.000000;14.077644;14.471730;12.111462
1080.2;14.000000;14.056842;14.453231;12.075084
1085.2;14.000000;14.036080;14.434761;12.038854
1090.2;14.000000;14.015357;14.416321;12.002773
1095.2;14.000000;13.994674;14.397911;11.966839
1100.2;14.000000;13.974029;14.379530;11.931051
1105.2;14.000000;13.953423;14.361178;11.895410
1110.1;14.000000;13.953423;14.361178;11.895410
1110.2;14.000000;13.932856;14.342856;11.859915
1115.2;14.000000;13.912328;14.324564;11.824564
1120.2;14.000000;13.891839;14.306300;11.789358
1125.2;14.000000;13.871388;14.288066;11.754295
1130.2;14.000000;13.850976;14.269862;11.719376
1135.2;14.000000;13.830603;14.251686;11.684600
1140.1;14.000000;13.830603;14.251686;11.684600
1140.2;14.000000;13.810268;14.233540;11.649965
1145.2;14.000000;13.789971;14.215423;11.615472
1150.2;14.000000;13.769713;14.197334;11.581120
1155.2;14.000000;13.749493;14.179275;11.546908
1160.2;14.000000;13.729311;14.161245;11.512836
1165.2;14.000000;13.709167;14.143244;11.478903
1170.1;14.000000;13.709167;14.143244;11.478903
1170.2;14.000000;13.689061;14.125271;11.445109
1175.2;14.000000;13.668993;14.107328;11.411452
1180.2;14.000000;13.648963;14.089413;11.377934
1185.2;14.000000;13.628971;14.071527;11.344552
1190.2;14.000000;13.609016;14.053670;11.311306
1195.2;14.000000;13.589099;14.035841;11.278196
1200.1;14.000000;13.589099;14.035841;11.278196
1200.2;14.000000;13.603703;14.049080;11.314112
1205.2;14.000000;13.618290;14.062309;11.349904
1210.2;14.000000;13.632851;14.075515;11.385549
1215.2;14.000000;13.647383;14.088701;11.421049
1220.2;14.000000;13.661888;14.101866;11.456404
1225.2;14.000000;13.676366;14.115009;11.491615
1230.1;14.000000;13.676366;14.115009;11.491615
1230.2;14.000000;13.690817;14.128132;11.526682
1235.2;14.000000;13.705240;14.141233;11.561605
1240.2;14.000000;13.719636;14.154313;11.596386
1245.2;14.000000;13.734005;14.167373;11.631025
1250.2;14.000000;13.748347;14.180411;11.665523
1255.2;14.000000;13.762661;14.193428;11.699879
1260.1;14.000000;13.762661;14.193428;11.699879
1260.2;14.000000;13.776949;14.206425;11.734095
1265.2;14.000000;13.791210;14.219401;11.768171
1270.2;14.000000;13.805443;14.232356;11.802109
1275.2;14.000000;13.819650;14.245290;11.835907
1280.2;14.000000;13.833830;14.258203;11.869568
1285.2;14.000000;13.847984;14.271096;11.903091
1290.1;14.000000;13.847984;14.271096;11.903091
1290.2;14.000000;13.862110;14.283968;11.936477
1295.2;14.000000;13.876210;14.296819;11.969727
1300.2;14.000000;13.890284;14.309650;12.002841
1305.2;14.000000;13.904330;14.322460;12.035819
1310.2;14.000000;13.918351;14.335249;12.068663
1315.2;14.000000;13.932345;14.348018;12.101373
1320.1;14.000000;13.932345;14.348018;12.101373
1320.2;14.000000;13.946312;14.360767;12.133949
1325.2;14.000000;13.960253;14.373495;12.166393
1330.2;14.000000;13.974168;14.386203;12.198703
