Time;ThermostatTargetTemperature;LivingroomTemperature;KitchenTemperature;HallTemperature
0.1;;16.999283;16.999132;16.998621
5;;16.967386;16.960539;16.937310
10;;16.934911;16.921259;16.875023
15;;16.902509;16.882082;16.813014
20;;16.870244;16.843083;16.751404
25;;16.837988;16.804108;16.689945
30;;16.805804;16.765234;16.628760
30.1;14.000000;16.805804;16.765234;16.628760
30.2;14.000000;16.804518;16.763681;16.626318
35.2;14.000000;16.772410;16.724912;16.565416
40.2;14.000000;16.740374;16.686244;16.504784
45.2;14.000000;16.708346;16.647599;16.444302
50.2;14.000000;16.676455;16.609131;16.384210
55.2;14.000000;16.644635;16.570762;16.324385
60.1;14.000000;16.644635;16.570762;16.324385
60.2;14.000000;16.612887;16.532494;16.264826
65.2;14.000000;16.581211;16.494324;16.205533
70.2;14.000000;16.549606;16.456254;16.146503
75.2;14.000000;16.518135;16.418358;16.087853
80.2;14.000000;16.486672;16.380485;16.029347
85.2;14.000000;16.455280;16.342710;15.971101
90.1;14.000000;16.455280;16.342710;15.971101
90.2;14.000000;16.423959;16.305033;15.913115
95.2;14.000000;16.392708;16.267453;15.855387
100.2;14.000000;16.361528;16.229971;15.797915
105.2;14.000000;16.330418;16.192587;15.740699
110.2;14.000000;16.299379;16.155299;15.683738
115.2;14.000000;16.268409;16.118108;15.627030
120.1;14.000000;16.268409;16.118108;15.627030
120.2;14.000000;16.237509;16.081014;15.570575
125.2;14.000000;16.206678;16.044015;15.514371
130.2;14.000000;16.175918;16.007113;15.458417
135.2;14.000000;16.145226;15.970307;15.402712
140.2;14.000000;16.114604;15.933596;15.347255
145.2;14.000000;16.084050;15.896980;15.292045
150.1;14.000000;16.084050;15.896980;15.292045
150.2;14.000000;16.053566;15.860459;15.237081
155.2;14.000000;16.023150;15.824033;15.182361
160.2;14.000000;15.992742;15.787629;15.127776
165.2;14.000000;15.962463;15.751391;15.073542
170.2;14.000000;15.932253;15.715248;15.019550
175.2;14.000000;15.902110;15.679199;14.965798
180.1;14.000000;15.902110;15.679199;14.965798
180.2;14.000000;15.872036;15.643243;14.912286
185.2;14.000000;15.842029;15.607380;14.859011
190.2;14.000000;15.812090;15.571610;14.805974
195.2;14.000000;15.782219;15.535934;14.753172
200.2;14.000000;15.752414;15.500349;14.700606
205.2;14.000000;15.722677;15.464857;14.648274
210.1;14.000000;15.722677;15.464857;14.648274
210.2;14.000000;15.693007;15.429457;14.596174
215.2;14.000000;15.663404;15.394149;14.544306
220.2;14.000000;15.633868;15.358933;14.492669
225.2;14.000000;15.604398;15.323808;14.441262
230.2;14.000000;15.574994;15.288774;14.390084
235.2;14.000000;15.545657;15.253831;14.339133
240.1;14.000000;15.545657;15.253831;14.339133
240.2;14.000000;15.516386;15.218978;14.288410
245.2;14.000000;15.487181;15.184216;14.237912
250.2;14.000000;15.458042;15.149544;14.187638
255.2;14.000000;15.428968;15.114962;14.137589
260.2;14.000000;15.399960;15.080470;14.087762
265.2;14.000000;15.371017;15.046067;14.038157
270.1;14.000000;15.371017;15.046067;14.038157
270.2;14.000000;15.342140;15.011753;13.988772
275.2;14.000000;15.313327;14.977529;13.939608
280.2;14.000000;15.284580;14.943393;13.890662
285.2;14.000000;15.255897;14.909346;13.841934
290.2;14.000000;15.227279;14.875387;13.793423
295.2;14.000000;15.198726;14.841516;13.745127
300.1;14.000000;15.198726;14.841516;13.745127
300.2;14.000000;15.170236;14.807733;13.697047
305.2;14.000000;15.141812;14.774038;13.649181
310.2;14.000000;15.113451;14.740430;13.601527
315.2;14.000000;15.085154;14.706909;13.554086
