Time;ThermostatTargetTemperature;LivingroomTemperature;KitchenTemperature;HallTemperature
0.1;;16.999283;16.999503;16.998621
5;;16.967386;16.977399;16.937310
10;;16.934911;16.954880;16.875023
15;;16.902509;16.932397;16.813014
20;;16.870244;16.909994;16.751404
25;;16.837988;16.887583;16.689945
30;;16.805804;16.865208;16.628760
30.1;14.000000;16.805804;16.865208;16.628760
30.2;14.000000;16.804518;16.864313;16.626318
35.2;14.000000;16.772410;16.841975;16.565416
40.2;14.000000;16.740374;16.819673;16.504784
45.2;14.000000;16.708346;16.797362;16.444302
50.2;14.000000;16.676455;16.775132;16.384210
55.2;14.000000;16.644635;16.752937;16.324385
60.1;14.000000;16.644635;16.752937;16.324385
60.2;14.000000;16.612887;16.730778;16.264826
65.2;14.000000;16.581211;16.708654;16.205533
70.2;14.000000;16.549606;16.686566;16.146503
75.2;14.000000;16.518135;16.664557;16.087853
80.2;14.000000;16.486672;16.642539;16.029347
85.2;14.000000;16.455280;16.620557;15.971101
90.1;14.000000;16.455280;16.620557;15.971101
90.2;14.000000;16.423959;16.598610;15.913115
95.2;14.000000;16.392708;16.576699;15.855387
100.2;14.000000;16.361528;16.554822;15.797915
105.2;14.000000;16.330418;16.532981;15.740699
110.2;14.000000;16.299379;16.511174;15.683738
115.2;14.000000;16.268409;16.489403;15.627030
120.1;14.000000;16.268409;16.489403;15.627030
120.2;14.000000;16.237509;16.467666;15.570575
125.2;14.000000;16.206678;16.445965;15.514371
130.2;14.000000;16.175918;16.424298;15.458417
135.2;14.000000;16.145226;16.402666;15.402712
140.2;14.000000;16.114604;16.381069;15.347255
145.2;14.000000;16.084050;16.359506;15.292045
150.1;14.000000;16.084050;16.359506;15.292045
150.2;14.000000;16.053566;16.337978;15.237081
155.2;14.000000;16.023150;16.316484;15.182361
160.2;14.000000;15.992742;16.294982;15.127776
165.2;14.000000;15.962463;16.273558;15.073542
170.2;14.000000;15.932253;16.252168;15.019550
175.2;14.000000;15.902110;16.230812;14.965798
180.1;14.000000;15.902110;16.230812;14.965798
180.2;14.000000;15.872036;16.209490;14.912286
185.2;14.000000;15.842029;16.188203;14.859011
190.2;14.000000;15.812090;16.166949;14.805974
195.2;14.000000;15.782219;16.145730;14.753172
200.2;14.000000;15.752414;16.124545;14.700606
205.2;14.000000;15.722677;16.103394;14.648274
210.1;14.000000;15.722677;16.103394;14.648274
210.2;14.000000;15.693007;16.082277;14.596174
215.2;14.000000;15.663404;16.061194;14.544306
220.2;14.000000;15.633868;16.040144;14.492669
225.2;14.000000;15.604398;16.019128;14.441262
230.2;14.000000;15.574994;15.998146;14.390084
235.2;14.000000;15.545657;15.977198;14.339133
240.1;14.000000;15.545657;15.977198;14.339133
240.2;14.000000;15.516386;15.956283;14.288410
245.2;14.000000;15.487181;15.935402;14.237912
250.2;14.000000;15.458042;15.914555;14.187638
255.2;14.000000;15.428968;15.893740;14.137589
260.2;14.000000;15.399960;15.872960;14.087762
265.2;14.000000;15.371017;15.852212;14.038157
270.1;14.000000;15.371017;15.852212;14.038157
270.2;14.000000;15.342140;15.831498;13.988772
275.2;14.000000;15.313327;15.810817;13.939608
280.2;14.000000;15.284580;15.790169;13.890662
285.2;14.000000;15.255897;15.769554;13.841934
290.2;14.000000;15.227279;15.748973;13.793423
295.2;14.000000;15.198726;15.728424;13.745127
300.1;14.000000;15.198726;15.728424;13.745127
300.2;14.000000;15.170236;15.707909;13.697047
305.2;14.000000;15.141812;15.687426;13.649181
310.2;14.000000;15.113451;15.666976;13.601527
315.2;14.000000;15.085154;15.646559;13.554086
320.2;14.000000;15.056920;15.626175;13.506856
325.2;14.000000;15.028751;15.605823;13.459836
330.1;14.000000;15.028751;15.605823;13.459836
330.2;14.000000;15.000645;15.585505;13.413025
