Time;ThermostatTargetTemperature;LivingroomTemperature;KitchenTemperature;HallTemperature
0.1;;16.999283;16.998762;16.998483
5;;16.967386;16.943696;16.931080
10;;16.934911;16.887706;16.862629
15;;16.902509;16.831916;16.794507
20;;16.870244;16.776437;16.726849
25;;16.837988;16.721047;16.659381
30;;16.805804;16.665854;16.592239
30.1;14.000000;16.805804;16.665854;16.592239
30.2;14.000000;16.804518;16.663650;16.589560
35.2;14.000000;16.772410;16.608664;16.522753
40.2;14.000000;16.740374;16.553874;16.456268
45.2;14.000000;16.708346;16.499171;16.389972
50.2;14.000000;16.676455;16.444774;16.324127
55.2;14.000000;16.644635;16.390571;16.258598
60.1;14.000000;16.644635;16.390571;16.258598
60.2;14.000000;16.612887;16.336562;16.193386
65.2;14.000000;16.581211;16.282747;16.128487
70.2;14.000000;16.549606;16.229125;16.063901
75.2;14.000000;16.518135;16.175802;15.999755
80.2;14.000000;16.486672;16.122563;15.935789
85.2;14.000000;16.455280;16.069514;15.872131
90.1;14.000000;16.455280;16.069514;15.872131
90.2;14.000000;16.423959;16.016656;15.808779
95.2;14.000000;16.392708;15.963987;15.745733
100.2;14.000000;16.361528;15.911507;15.682990
105.2;14.000000;16.330418;15.859215;15.620550
110.2;14.000000;16.299379;15.807110;15.558410
115.2;14.000000;16.268409;15.755192;15.496569
120.1;14.000000;16.268409;15.755192;15.496569
120.2;14.000000;16.237509;15.703460;15.435026
125.2;14.000000;16.206678;15.651913;15.373780
130.2;14.000000;16.175918;15.600551;15.312829
135.2;14.000000;16.145226;15.549373;15.252171
140.2;14.000000;16.114604;15.498378;15.191805
145.2;14.000000;16.084050;15.447566;15.131730
150.1;14.000000;16.084050;15.447566;15.131730
150.2;14.000000;16.053566;15.396936;15.071944
155.2;14.000000;16.023150;15.346488;15.012446
160.2;14.000000;15.992742;15.296119;14.953117
165.2;14.000000;15.962463;15.246032;14.894191
170.2;14.000000;15.932253;15.196124;14.835550
175.2;14.000000;15.902110;15.146395;14.777190
180.1;14.000000;15.902110;15.146395;14.777190
180.2;14.000000;15.872036;15.096844;14.719112
185.2;14.000000;15.842029;15.047471;14.661313
190.2;14.000000;15.812090;14.998274;14.603793
195.2;14.000000;15.782219;14.949254;14.546550
200.2;14.000000;15.752414;14.900409;14.489582
205.2;14.000000;15.722677;14.851739;14.432889
210.1;14.000000;15.722677;14.851739;14.432889
210.2;14.000000;15.693007;14.803244;14.376469
215.2;14.000000;15.663404;14.754922;14.320320
220.2;14.000000;15.633868;14.706774;14.264442
225.2;14.000000;15.604398;14.658798;14.208833
230.2;14.000000;15.574994;14.610994;14.153492
235.2;14.000000;15.545657;14.563361;14.098417
240.1;14.000000;15.545657;14.563361;14.098417
240.2;14.000000;15.516386;14.515899;14.043608
245.2;14.000000;15.487181;14.468607;13.989062
250.2;14.000000;15.458042;14.421484;13.934779
255.2;14.000000;15.428968;14.374530;13.880758
260.2;14.000000;15.399960;14.327745;13.826997
265.2;14.000000;15.371017;14.281127;13.773494
270.1;14.000000;15.371017;14.281127;13.773494
270.2;14.000000;15.342140;14.234676;13.720250
275.2;14.000000;15.313327;14.188391;13.667261
280.2;14.000000;15.284580;14.142273;13.614528
285.2;14.000000;15.255897;14.096319;13.562049
290.2;14.000000;15.227279;14.050530;13.509823
295.2;14.000000;15.198726;14.004905;13.457848
300.1;14.000000;15.198726;14.004905;13.457848
300.2;14.000000;15.170236;13.959444;13.406124
305.2;14.000000;15.141812;13.914146;13.354648
310.2;14.000000;15.113451;13.869009;13.303421
315.2;14.000000;15.085154;13.824035;13.252440
320.2;14.000000;15.056920;13.779222;13.201704
325.2;14.000000;15.028751;13.734569;13.151213
330.1;14.000000;15.028751;13.734569;13.151213
330.2;14.000000;15.000645;13.690076;13.100965
335.2;14.000000;14.972602;13.645743;13.050960
340.2;14.000000;14.944622;13.601568;13.001195
345.2;14.000000;14.916706;13.557552;12.951669
350.2;14.000000;14.888852;13.513693;12.902382
355.2;14.000000;14.861062;13.469992;12.853333
360.1;14.000000;14.861062;13.469992;12.853333
360.2;14.000000;14.833333;13.426447;12.804519
365.2;14.000000;14.805668;13.383058;12.755941
370.2;14.000000;14.778065;13.339824;12.707597
375.2;14.000000;14.750523;13.296746;12.659486
380.2;14.000000;14.723044;13.253821;12.611606
385.2;14.000000;14.695627;13.211051;12.563957
390.1;14.000000;14.695627;13.211051;12.563957
390.2;14.000000;14.668272;13.168434;12.516537
395.2;14.000000;14.640978;13.125969;12.469346
400.2;14.000000;14.613746;13.083657;12.422382
405.2;14.000000;14.586575;13.041496;12.375644
410.2;14.000000;14.559466;12.999486;12.329131
415.2;14.000000;14.532418;12.957627;12.282842
420.1;14.000000;14.532418;12.957627;12.282842
420.2;14.000000;14.505430;12.915918;12.236776
425.2;14.000000;14.478503;12.874358;12.190932
430.2;14.000000;14.451637;12.832947;12.145309
435.2;14.000000;14.424832;12.791684;12.099905
440.2;14.000000;14.398087;12.750570;12.054720
445.2;14.000000;14.371402;12.709602;12.009753
450.1;14.000000;14.371402;12.709602;12.009753
450.2;14.000000;14.344778;12.668782;11.965002
455.2;14.000000;14.318213;12.628107;11.920467
460.2;14.000000;14.291709;12.587578;11.876146
465.2;14.000000;14.265264;12.547195;11.832039
470.2;14.000000;14.238878;12.506956;11.788144
475.2;14.000000;14.212552;12.466862;11.744461
480.1;14.000000;14.212552;12.466862;11.744461
