Time;ThermostatTargetTemperature;LivingroomTemperature;KitchenTemperature;HallTemperature
0.1;;16.999146;16.999132;16.998758
5;;16.961144;16.960539;16.943542
10;;16.922466;16.921259;16.887427
15;;16.883891;16.882082;16.831542
20;;16.845493;16.843083;16.775996
25;;16.807119;16.804108;16.720565
30;;16.768845;16.765234;16.665361
30.1;14.000000;16.768845;16.765234;16.665361
30.2;14.000000;16.767316;16.763681;16.663158
35.2;14.000000;16.729147;16.724912;16.608189
40.2;14.000000;16.691078;16.686244;16.553444
45.2;14.000000;16.653032;16.647599;16.498813
50.2;14.000000;16.615162;16.609131;16.444515
55.2;14.000000;16.577392;16.570762;16.390439
60.1;14.000000;16.577392;16.570762;16.390439
60.2;14.000000;16.539720;16.532494;16.336583
65.2;14.000000;16.502147;16.494324;16.282948
70.2;14.000000;16.464673;16.456254;16.229531
75.2;14.000000;16.427371;16.418358;16.176439
80.2;14.000000;16.390093;16.380485;16.123457
85.2;14.000000;16.352912;16.342710;16.070692
90.1;14.000000;16.352912;16.342710;16.070692
90.2;14.000000;16.315828;16.305033;16.018143
95.2;14.000000;16.278842;16.267453;15.965808
100.2;14.000000;16.241952;16.229971;15.913687
105.2;14.000000;16.205160;16.192587;15.861778
110.2;14.000000;16.168463;16.155299;15.810082
115.2;14.000000;16.131863;16.118108;15.758597
120.1;14.000000;16.131863;16.118108;15.758597
120.2;14.000000;16.095359;16.081014;15.707322
125.2;14.000000;16.058950;16.044015;15.656257
130.2;14.000000;16.022637;16.007113;15.605400
135.2;14.000000;15.986419;15.970307;15.554751
140.2;14.000000;15.950296;15.933596;15.504309
145.2;14.000000;15.914267;15.896980;15.454073
150.1;14.000000;15.914267;15.896980;15.454073
150.2;14.000000;15.878333;15.860459;15.404042
155.2;14.000000;15.842493;15.824033;15.354215
160.2;14.000000;15.806676;15.787629;15.304493
165.2;14.000000;15.771024;15.751391;15.255073
170.2;14.000000;15.735465;15.715248;15.205855
175.2;14.000000;15.699999;15.679199;15.156838
180.1;14.000000;15.699999;15.679199;15.156838
180.2;14.000000;15.664626;15.643243;15.108021
185.2;14.000000;15.629346;15.607380;15.059403
190.2;14.000000;15.594159;15.571610;15.010984
195.2;14.000000;15.559063;15.535934;14.962763
200.2;14.000000;15.524060;15.500349;14.914739
205.2;14.000000;15.489148;15.464857;14.866911
210.1;14.000000;15.489148;15.464857;14.866911
210.2;14.000000;15.454328;15.429457;14.819278
215.2;14.000000;15.419599;15.394149;14.771840
220.2;14.000000;15.384961;15.358933;14.724596
225.2;14.000000;15.350414;15.323808;14.677544
230.2;14.000000;15.315957;15.288774;14.630685
235.2;14.000000;15.281591;15.253831;14.584017
240.1;14.000000;15.281591;15.253831;14.584017
240.2;14.000000;15.247314;15.218978;14.537540
245.2;14.000000;15.213128;15.184216;14.491253
250.2;14.000000;15.179031;15.149544;14.445154
255.2;14.000000;15.145023;15.114962;14.399244
260.2;14.000000;15.111105;15.080470;14.353522
265.2;14.000000;15.077275;15.046067;14.307986
270.1;14.000000;15.077275;15.046067;14.307986
270.2;14.000000;15.043534;15.011753;14.262636
275.2;14.000000;15.009881;14.977529;14.217472
280.2;14.000000;14.976317;14.943393;14.172492
285.2;14.000000;14.942840;14.909346;14.127695
290.2;14.000000;14.909451;14.875387;14.083082
295.2;14.000000;14.876150;14.841516;14.038651
300.1;14.000000;14.876150;14.841516;14.038651
300.2;14.000000;14.842936;14.807733;13.994401
305.2;14.000000;14.809809;14.774038;13.950332
310.2;14.000000;14.776769;14.740430;13.906443
315.2;14.000000;14.743815;14.706909;13.862734
320.2;14.000000;14.710948;14.673475;13.819203
325.2;14.000000;14.678167;14.640128;13.775849
330.1;14.000000;14.678167;14.640128;13.775849
330.2;14.000000;14.645471;14.606868;13.732673
335.2;14.000000;14.612862;14.573694;13.689673
340.2;14.000000;14.580338;14.540605;13.646849
345.2;14.000000;14.547899;14.507603;13.604200
350.2;14.000000;14.515545;14.474686;13.561724
355.2;14.000000;14.483275;14.441855;13.519423
360.1;14.000000;14.483275;14.441855;13.519423
360.2;14.000000;14.451091;14.409109;13.477294
365.2;14.000000;14.418991;14.376447;13.435337
370.2;14.000000;14.386974;14.343871;13.393552
375.2;14.000000;14.355042;14.311379;13.351937
380.2;14.000000;14.323193;14.278971;13.310492
385.2;14.000000;14.291428;14.246647;13.269217
390.1;14.000000;14.291428;14.246647;13.269217
390.2;14.000000;14.259746;14.214408;13.228110
395.2;14.000000;14.228147;14.182251;13.187171
400.2;14.000000;14.196631;14.150178;13.146399
405.2;14.000000;14.165198;14.118189;13.105794
410.2;14.000000;14.133846;14.086282;13.065354
415.2;14.000000;14.102577;14.054458;13.025080
420.1;14.000000;14.102577;14.054458;13.025080
420.2;14.000000;14.071390;14.022717;12.984971
425.2;14.000000;14.040285;13.991058;12.945025
430.2;14.000000;14.009261;13.959481;12.905242
435.2;14.000000;13.978318;13.927986;12.865622
440.2;14.000000;13.947457;13.896573;12.826163
445.2;14.000000;13.916676;13.865241;12.786866
450.1;14.000000;13.916676;13.865241;12.786866
450.2;14.000000;13.885976;13.833991;12.747729
455.2;14.000000;13.855356;13.802822;12.708752
460.2;14.000000;13.824817;13.771733;12.669935
465.2;14.000000;13.794358;13.740725;12.631276
470.2;14.000000;13.763978;13.709798;12.592774
475.2;14.000000;13.733678;13.678950;12.554430
480.1;14.000000;13.733678;13.678950;12.554430
480.2;14.000000;13.703458;13.648183;12.516243
485.2;14.000000;13.673316;13.617496;12.478212
490.2;14.000000;13.643254;13.586888;12.440336
495.2;14.000000;13.613270;13.556360;12.402614
500.2;14.000000;13.583365;13.525910;12.365047
505.2;14.000000;13.553538;13.495540;12.327633
