Time;ThermostatTargetTemperature;LivingroomTemperature;KitchenTemperature;HallTemperature
0.1;;16.999146;16.998762;16.998758
5;;16.961144;16.943696;16.943542
10;;16.922466;16.887706;16.887427
15;;16.883891;16.831916;16.831542
20;;16.845493;16.776437;16.775996
25;;16.807119;16.721047;16.720565
30;;16.768845;16.665854;16.665361
30.1;14.000000;16.768845;16.665854;16.665361
30.2;14.000000;16.767316;16.663650;16.663158
35.2;14.000000;16.729147;16.608664;16.608189
40.2;14.000000;16.691078;16.553874;16.553444
45.2;14.000000;16.653032;16.499171;16.498813
50.2;14.000000;16.615162;16.444774;16.444515
55.2;14.000000;16.577392;16.390571;16.390439
60.1;14.000000;16.577392;16.390571;16.390439
60.2;14.000000;16.539720;16.336562;16.336583
65.2;14.000000;16.502147;16.282747;16.282948
70.2;14.000000;16.464673;16.229125;16.229531
75.2;14.000000;16.427371;16.175802;16.176439
80.2;14.000000;16.390093;16.122563;16.123457
85.2;14.000000;16.352912;16.069514;16.070692
90.1;14.000000;16.352912;16.069514;16.070692
90.2;14.000000;16.315828;16.016656;16.018143
95.2;14.000000;16.278842;15.963987;15.965808
100.2;14.000000;16.241952;15.911507;15.913687
105.2;14.000000;16.205160;15.859215;15.861778
110.2;14.000000;16.168463;15.807110;15.810082
115.2;14.000000;16.131863;15.755192;15.758597
120.1;14.000000;16.131863;15.755192;15.758597
120.2;14.000000;16.095359;15.703460;15.707322
125.2;14.000000;16.058950;15.651913;15.656257
130.2;14.000000;16.022637;15.600551;15.605400
135.2;14.000000;15.986419;15.549373;15.554751
140.2;14.000000;15.950296;15.498378;15.504309
145.2;14.000000;15.914267;15.447566;15.454073
150.1;14.000000;15.914267;15.447566;15.454073
150.2;14.000000;15.878333;15.396936;15.404042
155.2;14.000000;15.842493;15.346488;15.354215
160.2;14.000000;15.806676;15.296119;15.304493
165.2;14.000000;15.771024;15.246032;15.255073
170.2;14.000000;15.735465;15.196124;15.205855
175.2;14.000000;15.699999;15.146395;15.156838
180.1;14.000000;15.699999;15.146395;15.156838
180.2;14.000000;15.664626;15.096844;15.108021
185.2;14.000000;15.629346;15.047471;15.059403
190.2;14.000000;15.594159;14.998274;15.010984
195.2;14.000000;15.559063;14.949254;14.962763
200.2;14.000000;15.524060;14.900409;14.914739
205.2;14.000000;15.489148;14.851739;14.866911
210.1;14.000000;15.489148;14.851739;14.866911
210.2;14.000000;15.454328;14.803244;14.819278
215.2;14.000000;15.419599;14.754922;14.771840
220.2;14.000000;15.384961;14.706774;14.724596
225.2;14.000000;15.350414;14.658798;14.677544
230.2;14.000000;15.315957;14.610994;14.630685
235.2;14.000000;15.281591;14.563361;14.584017
240.1;14.000000;15.281591;14.563361;14.584017
240.2;14.000000;15.247314;14.515899;14.537540
245.2;14.000000;15.213128;14.468607;14.491253
250.2;14.000000;15.179031;14.421484;14.445154
255.2;14.000000;15.145023;14.374530;14.399244
260.2;14.000000;15.111105;14.327745;14.353522
265.2;14.000000;15.077275;14.281127;14.307986
270.1;14.000000;15.077275;14.281127;14.307986
270.2;14.000000;15.043534;14.234676;14.262636
275.2;14.000000;15.009881;14.188391;14.217472
280.2;14.000000;14.976317;14.142273;14.172492
285.2;14.000000;14.942840;14.096319;14.127695
290.2;14.000000;14.909451;14.050530;14.083082
295.2;14.000000;14.876150;14.004905;14.038651
300.1;14.000000;14.876150;14.004905;14.038651
300.2;14.000000;14.842936;13.959444;13.994401
305.2;14.000000;14.809809;13.914146;13.950332
310.2;14.000000;14.776769;13.869009;13.906443
315.2;14.000000;14.743815;13.824035;13.862734
320.2;14.000000;14.710948;13.779222;13.819203
325.2;14.000000;14.678167;13.734569;13.775849
330.1;14.000000;14.678167;13.734569;13.775849
330.2;14.000000;14.645471;13.690076;13.732673
335.2;14.000000;14.612862;13.645743;13.689673
340.2;14.000000;14.580338;13.601568;13.646849
345.2;14.000000;14.547899;13.557552;13.604200
350.2;14.000000;14.515545;13.513693;13.561724
355.2;14.000000;14.483275;13.469992;13.519423
360.1;14.000000;14.483275;13.469992;13.519423
360.2;14.000000;14.451091;13.426447;13.477294
365.2;14.000000;14.418991;13.383058;13.435337
370.2;14.000000;14.386974;13.339824;13.393552
375.2;14.000000;14.355042;13.296746;13.351937
380.2;14.000000;14.323193;13.253821;13.310492
385.2;14.000000;14.291428;13.211051;13.269217
390.1;14.000000;14.291428;13.211051;13.269217
390.2;14.000000;14.259746;13.168434;13.228110
395.2;14.000000;14.228147;13.125969;13.187171
400.2;14.000000;14.196631;13.083657;13.146399
405.2;14.000000;14.165198;13.041496;13.105794
410.2;14.000000;14.133846;12.999486;13.065354
415.2;14.000000;14.102577;12.957627;13.025080
420.1;14.000000;14.102577;12.957627;13.025080
420.2;14.000000;14.071390;12.915918;12.984971
425.2;14.000000;14.040285;12.874358;12.945025
430.2;14.000000;14.009261;12.832947;12.905242
435.2;14.000000;13.978318;12.791684;12.865622
440.2;14.000000;13.947457;12.750570;12.826163
445.2;14.000000;13.916676;12.709602;12.786866
450.1;14.000000;13.916676;12.709602;12.786866
450.2;14.000000;13.885976;12.668782;12.747729
455.2;14.000000;13.855356;12.628107;12.708752
460.2;14.000000;13.824817;12.587578;12.669935
465.2;14.000000;13.794358;12.547195;12.631276
470.2;14.000000;13.763978;12.506956;12.592774
475.2;14.000000;13.733678;12.466862;12.554430
480.1;14.000000;13.733678;12.466862;12.554430
480.2;14.000000;13.703458;12.426911;12.516243
485.2;14.000000;13.673316;12.387103;12.478212
490.2;14.000000;13.643254;12.347437;12.440336
495.2;14.000000;13.613270;12.307914;12.402614
500.2;14.000000;13.583365;12.268533;12.365047
505.2;14.000000;13.553538;12.229292;12.327633
510.1;14.000000;13.553538;12.229292;12.327633
510.2;14.000000;13.592731;12.314226;12.359263
515.2;14.000000;13.631843;12.398896;12.390785
520.2;14.000000;13.670853;12.483264;12.422180
525.2;14.000000;13.709761;12.567329;12.453445
530.2;14.000000;13.748567;12.651092;12.484584
535.2;14.000000;13.787271;12.734556;12.515595
540.1;14.000000;13.787271;12.734556;12.515595
540.2;14.000000;13.825873;12.817721;12.546479
545.2;14.000000;13.864375;12.900587;12.577237
550.2;14.000000;13.902776;12.983157;12.607870
555.2;14.000000;13.941076;13.065431;12.638377
560.2;14.000000;13.979275;13.147410;12.668760
565.2;14.000000;14.017375;13.229096;12.699019
570.1;14.000000;14.017375;13.229096;12.699019
570.2;14.000000;14.055375;13.310489;12.729154
575.2;14.000000;14.093275;13.391590;12.759166
580.2;14.000000;14.131076;13.472401;12.789055
