Time;ThermostatTargetTemperature;LivingroomTemperature;KitchenTemperature;HallTemperature
0.1;;16.999421;16.998762;16.998758
5;;16.973631;16.943696;16.943542
10;;16.947364;16.887706;16.887427
15;;16.921147;16.831916;16.831542
20;;16.895032;16.776437;16.775996
25;;16.868913;16.721047;16.720565
30;;16.842844;16.665854;16.665361
30.1;14.000000;16.842844;16.665854;16.665361
30.2;14.000000;16.841803;16.663650;16.663158
35.2;14.000000;16.815785;16.608664;16.608189
40.2;14.000000;16.789816;16.553874;16.553444
45.2;14.000000;16.763844;16.499171;16.498813
50.2;14.000000;16.737973;16.444774;16.444515
55.2;14.000000;16.712151;16.390571;16.390439
60.1;14.000000;16.712151;16.390571;16.390439
60.2;14.000000;16.686378;16.336562;16.336583
65.2;14.000000;16.660654;16.282747;16.282948
70.2;14.000000;16.634978;16.229125;16.229531
75.2;14.000000;16.609401;16.175802;16.176439
80.2;14.000000;16.583822;16.122563;16.123457
85.2;14.000000;16.558291;16.069514;16.070692
90.1;14.000000;16.558291;16.069514;16.070692
90.2;14.000000;16.532808;16.016656;16.018143
95.2;14.000000;16.507373;15.963987;15.965808
100.2;14.000000;16.481986;15.911507;15.913687
105.2;14.000000;16.456648;15.859215;15.861778
110.2;14.000000;16.431357;15.807110;15.810082
115.2;14.000000;16.406113;15.755192;15.758597
120.1;14.000000;16.406113;15.755192;15.758597
120.2;14.000000;16.380918;15.703460;15.707322
125.2;14.000000;16.355769;15.651913;15.656257
130.2;14.000000;16.330669;15.600551;15.605400
135.2;14.000000;16.305616;15.549373;15.554751
140.2;14.000000;16.280610;15.498378;15.504309
145.2;14.000000;16.255651;15.447566;15.454073
150.1;14.000000;16.255651;15.447566;15.454073
150.2;14.000000;16.230739;15.396936;15.404042
155.2;14.000000;16.205874;15.346488;15.354215
160.2;14.000000;16.181007;15.296119;15.304493
165.2;14.000000;16.156236;15.246032;15.255073
170.2;14.000000;16.131512;15.196124;15.205855
175.2;14.000000;16.106835;15.146395;15.156838
180.1;14.000000;16.106835;15.146395;15.156838
180.2;14.000000;16.082204;15.096844;15.108021
185.2;14.000000;16.057619;15.047471;15.059403
190.2;14.000000;16.033081;14.998274;15.010984
195.2;14.000000;16.008590;14.949254;14.962763
200.2;14.000000;15.984144;14.900409;14.914739
205.2;14.000000;15.959745;14.851739;14.866911
210.1;14.000000;15.959745;14.851739;14.866911
210.2;14.000000;15.935392;14.803244;14.819278
215.2;14.000000;15.911084;14.754922;14.771840
220.2;14.000000;15.886823;14.706774;14.724596
225.2;14.000000;15.862607;14.658798;14.677544
230.2;14.000000;15.838437;14.610994;14.630685
235.2;14.000000;15.814313;14.563361;14.584017
240.1;14.000000;15.814313;14.563361;14.584017
240.2;14.000000;15.790234;14.515899;14.537540
245.2;14.000000;15.766201;14.468607;14.491253
250.2;14.000000;15.742213;14.421484;14.445154
255.2;14.000000;15.718270;14.374530;14.399244
260.2;14.000000;15.694373;14.327745;14.353522
265.2;14.000000;15.670520;14.281127;14.307986
270.1;14.000000;15.670520;14.281127;14.307986
270.2;14.000000;15.646713;14.234676;14.262636
275.2;14.000000;15.622950;14.188391;14.217472
280.2;14.000000;15.599233;14.142273;14.172492
285.2;14.000000;15.575560;14.096319;14.127695
290.2;14.000000;15.551932;14.050530;14.083082
295.2;14.000000;15.528348;14.004905;14.038651
300.1;14.000000;15.528348;14.004905;14.038651
300.2;14.000000;15.504809;13.959444;13.994401
305.2;14.000000;15.481314;13.914146;13.950332
310.2;14.000000;15.457864;13.869009;13.906443
315.2;14.000000;15.434458;13.824035;13.862734
320.2;14.000000;15.411096;13.779222;13.819203
325.2;14.000000;15.387778;13.734569;13.775849
330.1;14.000000;15.387778;13.734569;13.775849
330.2;14.000000;15.364504;13.690076;13.732673
335.2;14.000000;15.341274;13.645743;13.689673
340.2;14.000000;15.318088;13.601568;13.646849
345.2;14.000000;15.294946;13.557552;13.604200
