Time;ThermostatTargetTemperature;LivingroomTemperature;KitchenTemperature;HallTemperature
0.1;;16.999283;16.999132;16.998758
5;;16.967386;16.960539;16.943542
10;;16.934911;16.921259;16.887427
15;;16.902509;16.882082;16.831542
20;;16.870244;16.843083;16.775996
25;;16.837988;16.804108;16.720565
30;;16.805804;16.765234;16.665361
30.1;14.000000;16.805804;16.765234;16.665361
30.2;14.000000;16.804518;16.763681;16.663158
35.2;14.000000;16.772410;16.724912;16.608189
40.2;14.000000;16.740374;16.686244;16.553444
45.2;14.000000;16.708346;16.647599;16.498813
50.2;14.000000;16.676455;16.609131;16.444515
55.2;14.000000;16.644635;16.570762;16.390439
60.1;14.000000;16.644635;16.570762;16.390439
60.2;14.000000;16.612887;16.532494;16.336583
65.2;14.000000;16.581211;16.494324;16.282948
70.2;14.000000;16.549606;16.456254;16.229531
75.2;14.000000;16.518135;16.418358;16.176439
80.2;14.000000;16.486672;16.380485;16.123457
85.2;14.000000;16.455280;16.342710;16.070692
90.1;14.000000;16.455280;16.342710;16.070692
90.2;14.000000;16.423959;16.305033;16.018143
95.2;14.000000;16.392708;16.267453;15.965808
100.2;14.000000;16.361528;16.229971;15.913687
105.2;14.000000;16.330418;16.192587;15.861778
110.2;14.000000;16.299379;16.155299;15.810082
115.2;14.000000;16.268409;16.118108;15.758597
120.1;14.000000;16.268409;16.118108;15.758597
120.2;14.000000;16.237509;16.081014;15.707322
125.2;14.000000;16.206678;16.044015;15.656257
130.2;14.000000;16.175918;16.007113;15.605400
135.2;14.000000;16.145226;15.970307;15.554751
140.2;14.000000;16.114604;15.933596;15.504309
145.2;14.000000;16.084050;15.896980;15.454073
150.1;14.000000;16.084050;15.896980;15.454073
150.2;14.000000;16.053566;15.860459;15.404042
155.2;14.000000;16.023150;15.824033;15.354215
160.2;14.000000;15.992742;15.787629;15.304493
165.2;14.000000;15.962463;15.751391;15.255073
170.2;14.000000;15.932253;15.715248;15.205855
175.2;14.000000;15.902110;15.679199;15.156838
180.1;14.000000;15.902110;15.679199;15.156838
180.2;14.000000;15.872036;15.643243;15.108021
185.2;14.000000;15.842029;15.607380;15.059403
190.2;14.000000;15.812090;15.571610;15.010984
195.2;14.000000;15.782219;15.535934;14.962763
200.2;14.000000;15.752414;15.500349;14.914739
205.2;14.000000;15.722677;15.464857;14.866911
210.1;14.000000;15.722677;15.464857;14.866911
210.2;14.000000;15.693007;15.429457;14.819278
215.2;14.000000;15.663404;15.394149;14.771840
220.2;14.000000;15.633868;15.358933;14.724596
225.2;14.000000;15.604398;15.323808;14.677544
230.2;14.000000;15.574994;15.288774;14.630685
235.2;14.000000;15.545657;15.253831;14.584017
240.1;14.000000;15.545657;15.253831;14.584017
240.2;14.000000;15.516386;15.218978;14.537540
245.2;14.000000;15.487181;15.184216;14.491253
250.2;14.000000;15.458042;15.149544;14.445154
255.2;14.000000;15.428968;15.114962;14.399244
260.2;14.000000;15.399960;15.080470;14.353522
