Time;ThermostatTargetTemperature;LivingroomTemperature;KitchenTemperature;HallTemperature
0.1;;16.999421;16.999132;16.998621
5;;16.973631;16.960539;16.937310
10;;16.947364;16.921259;16.875023
15;;16.921147;16.882082;16.813014
20;;16.895032;16.843083;16.751404
25;;16.868913;16.804108;16.689945
30;;16.842844;16.765234;16.628760
30.1;14.000000;16.842844;16.765234;16.628760
30.2;14.000000;16.841803;16.763681;16.626318
35.2;14.000000;16.815785;16.724912;16.565416
40.2;14.000000;16.789816;16.686244;16.504784
45.2;14.000000;16.763844;16.647599;16.444302
50.2;14.000000;16.737973;16.609131;16.384210
55.2;14.000000;16.712151;16.570762;16.324385
60.1;14.000000;16.712151;16.570762;16.324385
60.2;14.000000;16.686378;16.532494;16.264826
65.2;14.000000;16.660654;16.494324;16.205533
70.2;14.000000;16.634978;16.456254;16.146503
75.2;14.000000;16.609401;16.418358;16.087853
80.2;14.000000;16.583822;16.380485;16.029347
85.2;14.000000;16.558291;16.342710;15.971101
90.1;14.000000;16.558291;16.342710;15.971101
90.2;14.000000;16.532808;16.305033;15.913115
95.2;14.000000;16.507373;16.267453;15.855387
100.2;14.000000;16.481986;16.229971;15.797915
105.2;14.000000;16.456648;16.192587;15.740699
110.2;14.000000;16.431357;16.155299;15.683738
115.2;14.000000;16.406113;16.118108;15.627030
120.1;14.000000;16.406113;16.118108;15.627030
120.2;14.000000;16.380918;16.081014;15.570575
125.2;14.000000;16.355769;16.044015;15.514371
130.2;14.000000;16.330669;16.007113;15.458417
135.2;14.000000;16.305616;15.970307;15.402712
140.2;14.000000;16.280610;15.933596;15.347255
145.2;14.000000;16.255651;15.896980;15.292045
150.1;14.000000;16.255651;15.896980;15.292045
150.2;14.000000;16.230739;15.860459;15.237081
155.2;14.000000;16.205874;15.824033;15.182361
160.2;14.000000;16.181007;15.787629;15.127776
165.2;14.000000;16.156236;15.751391;15.073542
170.2;14.000000;16.131512;15.715248;15.019550
175.2;14.000000;16.106835;15.679199;14.965798
180.1;14.000000;16.106835;15.679199;14.965798
180.2;14.000000;16.082204;15.643243;14.912286
185.2;14.000000;16.057619;15.607380;14.859011
190.2;14.000000;16.033081;15.571610;14.805974
195.2;14.000000;16.008590;15.535934;14.753172
200.2;14.000000;15.984144;15.500349;14.700606
205.2;14.000000;15.959745;15.464857;14.648274
210.1;14.000000;15.959745;15.464857;14.648274
210.2;14.000000;15.935392;15.429457;14.596174
215.2;14.000000;15.911084;15.394149;14.544306
220.2;14.000000;15.886823;15.358933;14.492669
225.2;14.000000;15.862607;15.323808;14.441262
230.2;14.000000;15.838437;15.288774;14.390084
235.2;14.000000;15.814313;15.253831;14.339133
240.1;14.000000;15.814313;15.253831;14.339133
240.2;14.000000;15.790234;15.218978;14.288410
245.2;14.000000;15.766201;15.184216;14.237912
250.2;14.000000;15.742213;15.149544;14.187638
255.2;14.000000;15.718270;15.114962;14.137589
260.2;14.000000;15.694373;15.080470;14.087762
265.2;14.000000;15.670520;15.046067;14.038157
270.1;14.000000;15.670520;15.046067;14.038157
270.2;14.000000;15.646713;15.011753;13.988772
275.2;14.000000;15.622950;14.977529;13.939608
280.2;14.000000;15.599233;14.943393;13.890662
285.2;14.000000;15.575560;14.909346;13.841934
290.2;14.000000;15.551932;14.875387;13.793423
295.2;14.000000;15.528348;14.841516;13.745127
300.1;14.000000;15.528348;14.841516;13.745127
300.2;14.000000;15.504809;14.807733;13.697047
305.2;14.000000;15.481314;14.774038;13.649181
310.2;14.000000;15.457864;14.740430;13.601527
315.2;14.000000;15.434458;14.706909;13.554086
320.2;14.000000;15.411096;14.673475;13.506856
325.2;14.000000;15.387778;14.640128;13.459836
330.1;14.000000;15.387778;14.640128;13.459836
330.2;14.000000;15.364504;14.606868;13.413025
335.2;14.000000;15.341274;14.573694;13.366423
340.2;14.000000;15.318088;14.540605;13.320028
345.2;14.000000;15.294946;14.507603;13.273839
350.2;14.000000;15.271847;14.474686;13.227856
355.2;14.000000;15.248792;14.441855;13.182078
360.1;14.000000;15.248792;14.441855;13.182078
360.2;14.000000;15.225781;14.409109;13.136503
365.2;14.000000;15.202812;14.376447;13.091132
370.2;14.000000;15.179888;14.343871;13.045962
375.2;14.000000;15.157006;14.311379;13.000993
380.2;14.000000;15.134168;14.278971;12.956224
385.2;14.000000;15.111373;14.246647;12.911655
390.1;14.000000;15.111373;14.246647;12.911655
390.2;14.000000;15.088621;14.214408;12.867283
395.2;14.000000;15.065911;14.182251;12.823110
400.2;14.000000;15.043245;14.150178;12.779133
405.2;14.000000;15.020621;14.118189;12.735351
410.2;14.000000;14.998040;14.086282;12.691765
415.2;14.000000;14.975502;14.054458;12.648372
420.1;14.000000;14.975502;14.054458;12.648372
420.2;14.000000;14.953006;14.022717;12.605173
425.2;14.000000;14.930553;13.991058;12.562165
430.2;14.000000;14.908142;13.959481;12.519349
435.2;14.000000;14.885773;13.927986;12.476724
