Time;ThermostatTargetTemperature;LivingroomTemperature;KitchenTemperature;HallTemperature
0.1;;16.999146;16.999503;16.998483
5;;16.961144;16.977399;16.931080
10;;16.922466;16.954880;16.862629
15;;16.883891;16.932397;16.794507
20;;16.845493;16.909994;16.726849
25;;16.807119;16.887583;16.659381
30;;16.768845;16.865208;16.592239
30.1;14.000000;16.768845;16.865208;16.592239
30.2;14.000000;16.767316;16.864313;16.589560
35.2;14.000000;16.729147;16.841975;16.522753
40.2;14.000000;16.691078;16.819673;16.456268
45.2;14.000000;16.653032;16.797362;16.389972
50.2;14.000000;16.615162;16.775132;16.324127
55.2;14.000000;16.577392;16.752937;16.258598
60.1;14.000000;16.577392;16.752937;16.258598
60.2;14.000000;16.539720;16.730778;16.193386
65.2;14.000000;16.502147;16.708654;16.128487
70.2;14.000000;16.464673;16.686566;16.063901
75.2;14.000000;16.427371;16.664557;15.999755
80.2;14.000000;16.390093;16.642539;15.935789
85.2;14.000000;16.352912;16.620557;15.872131
90.1;14.000000;16.352912;16.620557;15.872131
90.2;14.000000;16.315828;16.598610;15.808779
95.2;14.000000;16.278842;16.576699;15.745733
100.2;14.000000;16.241952;16.554822;15.682990
105.2;14.000000;16.205160;16.532981;15.620550
110.2;14.000000;16.168463;16.511174;15.558410
115.2;14.000000;16.131863;16.489403;15.496569
120.1;14.000000;16.131863;16.489403;15.496569
120.2;14.000000;16.095359;16.467666;15.435026
125.2;14.000000;16.058950;16.445965;15.373780
130.2;14.000000;16.022637;16.424298;15.312829
135.2;14.000000;15.986419;16.402666;15.252171
140.2;14.000000;15.950296;16.381069;15.191805
145.2;14.000000;15.914267;16.359506;15.131730
150.1;14.000000;15.914267;16.359506;15.131730
150.2;14.000000;15.878333;16.337978;15.071944
155.2;14.000000;15.842493;16.316484;15.012446
160.2;14.000000;15.806676;16.294982;14.953117
165.2;14.000000;15.771024;16.273558;14.894191
170.2;14.000000;15.735465;16.252168;14.835550
175.2;14.000000;15.699999;16.230812;14.777190
180.1;14.000000;15.699999;16.230812;14.777190
180.2;14.000000;15.664626;16.209490;14.719112
185.2;14.000000;15.629346;16.188203;14.661313
190.2;14.000000;15.594159;16.166949;14.603793
195.2;14.000000;15.559063;16.145730;14.546550
200.2;14.000000;15.524060;16.124545;14.489582
205.2;14.000000;15.489148;16.103394;14.432889
