Time;ThermostatTargetTemperature;LivingroomTemperature;KitchenTemperature;HallTemperature
0.1;;16.999146;16.999132;16.998483
5;;16.961144;16.960539;16.931080
10;;16.922466;16.921259;16.862629
15;;16.883891;16.882082;16.794507
20;;16.845493;16.843083;16.726849
25;;16.807119;16.804108;16.659381
30;;16.768845;16.765234;16.592239
30.1;14.000000;16.768845;16.765234;16.592239
30.2;14.000000;16.767316;16.763681;16.589560
35.2;14.000000;16.729147;16.724912;16.522753
40.2;14.000000;16.691078;16.686244;16.456268
45.2;14.000000;16.653032;16.647599;16.389972
50.2;14.000000;16.615162;16.609131;16.324127
55.2;14.000000;16.577392;16.570762;16.258598
60.1;14.000000;16.577392;16.570762;16.258598
60.2;14.000000;16.539720;16.532494;16.193386
65.2;14.000000;16.502147;16.494324;16.128487
70.2;14.000000;16.464673;16.456254;16.063901
75.2;14.000000;16.427371;16.418358;15.999755
80.2;14.000000;16.390093;16.380485;15.935789
85.2;14.000000;16.352912;16.342710;15.872131
90.1;14.000000;16.352912;16.342710;15.872131
90.2;14.000000;16.315828;16.305033;15.808779
95.2;14.000000;16.278842;16.267453;15.745733
100.2;14.000000;16.241952;16.229971;15.682990
105.2;14.000000;16.205160;16.192587;15.620550
110.2;14.000000;16.168463;16.155299;15.558410
115.2;14.000000;16.131863;16.118108;15.496569
120.1;14.000000;16.131863;16.118108;15.496569
120.2;14.000000;16.095359;16.081014;15.435026
125.2;14.000000;16.058950;16.044015;15.373780
130.2;14.000000;16.022637;16.007113;15.312829
135.2;14.000000;15.986419;15.970307;15.252171
140.2;14.000000;15.950296;15.933596;15.191805
145.2;14.000000;15.914267;15.896980;15.131730
150.1;14.000000;15.914267;15.896980;15.131730
150.2;14.000000;15.878333;15.860459;15.071944
155.2;14.000000;15.842493;15.824033;15.012446
160.2;14.000000;15.806676;15.787629;14.953117
165.2;14.000000;15.771024;15.751391;14.894191
170.2;14.000000;15.735465;15.715248;14.835550
175.2;14.000000;15.699999;15.679199;14.777190
180.1;14.000000;15.699999;15.679199;14.777190
180.2;14.000000;15.664626;15.643243;14.719112
185.2;14.000000;15.629346;15.607380;14.661313
190.2;14.000000;15.594159;15.571610;14.603793
195.2;14.000000;15.559063;15.535934;14.546550
200.2;14.000000;15.524060;15.500349;14.489582
205.2;14.000000;15.489148;15.464857;14.432889
210.1;14.000000;15.489148;15.464857;14.432889
210.2;14.000000;15.454328;15.429457;14.376469
215.2;14.000000;15.419599;15.394149;14.320320
220.2;14.000000;15.384961;15.358933;14.264442
225.2;14.000000;15.350414;15.323808;14.208833
230.2;14.000000;15.315957;15.288774;14.153492
235.2;14.000000;15.281591;15.253831;14.098417
240.1;14.000000;15.281591;15.253831;14.098417
240.2;14.000000;15.247314;15.218978;14.043608
245.2;14.000000;15.213128;15.184216;13.989062
250.2;14.000000;15.179031;15.149544;13.934779
255.2;14.000000;15.145023;15.114962;13.880758
260.2;14.000000;15.111105;15.080470;13.826997
265.2;14.000000;15.077275;15.046067;13.773494
270.1;14.000000;15.077275;15.046067;13.773494
270.2;14.000000;15.043534;15.011753;13.720250
275.2;14.000000;15.009881;14.977529;13.667261
280.2;14.000000;14.976317;14.943393;13.614528
285.2;14.000000;14.942840;14.909346;13.562049
290.2;14.000000;14.909451;14.875387;13.509823
295.2;14.000000;14.876150;14.841516;13.457848
300.1;14.000000;14.876150;14.841516;13.457848
300.2;14.000000;14.842936;14.807733;13.406124
305.2;14.000000;14.809809;14.774038;13.354648
310.2;14.000000;14.776769;14.740430;13.303421
315.2;14.000000;14.743815;14.706909;13.252440
320.2;14.000000;14.710948;14.673475;13.201704
325.2;14.000000;14.678167;14.640128;13.151213
330.1;14.000000;14.678167;14.640128;13.151213
330.2;14.000000;14.645471;14.606868;13.100965
335.2;14.000000;14.612862;14.573694;13.050960
340.2;14.000000;14.580338;14.540605;13.001195
345.2;14.000000;14.547899;14.507603;12.951669
350.2;14.000000;14.515545;14.474686;12.902382
355.2;14.000000;14.483275;14.441855;12.853333
360.1;14.000000;14.483275;14.441855;12.853333
360.2;14.000000;14.451091;14.409109;12.804519
365.2;14.000000;14.418991;14.376447;12.755941
370.2;14.000000;14.386974;14.343871;12.707597
375.2;14.000000;14.355042;14.311379;12.659486
380.2;14.000000;14.323193;14.278971;12.611606
385.2;14.000000;14.291428;14.246647;12.563957
390.1;14.000000;14.291428;14.246647;12.563957
390.2;14.000000;14.259746;14.214408;12.516537
395.2;14.000000;14.228147;14.182251;12.469346
400.2;14.000000;14.196631;14.150178;12.422382
405.2;14.000000;14.165198;14.118189;12.375644
410.2;14.000000;14.133846;14.086282;12.329131
415.2;14.000000;14.102577;14.054458;12.282842
420.1;14.000000;14.102577;14.054458;12.282842
420.2;14.000000;14.071390;14.022717;12.236776
425.2;14.000000;14.040285;13.991058;12.190932
430.2;14.000000;14.009261;13.959481;12.145309
435.2;14.000000;13.978318;13.927986;12.099905
440.2;14.000000;13.947457;13.896573;12.054720
445.2;14.000000;13.916676;13.865241;12.009753
450.1;14.000000;13.916676;13.865241;12.009753
450.2;14.000000;13.885976;13.833991;11.965002
455.2;14.000000;13.855356;13.802822;11.920467
460.2;14.000000;13.824817;13.771733;11.876146
465.2;14.000000;13.794358;13.740725;11.832039
470.2;14.000000;13.763978;13.709798;11.788144
475.2;14.000000;13.733678;13.678950;11.744461
480.1;14.000000;13.733678;13.678950;11.744461
480.2;14.000000;13.703458;13.648183;11.700988
485.2;14.000000;13.673316;13.617496;11.657724
490.2;14.000000;13.643254;13.586888;11.614668
495.2;14.000000;13.613270;13.556360;11.571820
500.2;14.000000;13.583365;13.525910;11.529179
505.2;14.000000;13.553538;13.495540;11.486742
510.1;14.000000;13.553538;13.495540;11.486742
510.2;14.000000;13.592731;13.542808;11.547808
515.2;14.000000;13.631843;13.589979;11.608613
520.2;14.000000;13.670853;13.637028;11.669126
525.2;14.000000;13.709761;13.683955;11.729347
530.2;14.000000;13.748567;13.730760;11.789279
535.2;14.000000;13.787271;13.777443;11.848921
540.1;14.000000;13.787271;13.777443;11.848921
540.2;14.000000;13.825873;13.824005;11.908277
545.2;14.000000;13.864375;13.870447;11.967346
550.2;14.000000;13.902776;13.916768;12.026131
555.2;14.000000;13.941076;13.962969;12.084634
560.2;14.000000;13.979275;14.009051;12.142854
565.2;14.000000;14.017375;14.055012;12.200794
570.1;14.000000;14.017375;14.055012;12.200794
570.2;14.000000;14.055375;14.100855;12.258455
575.2;14.000000;14.093275;14.146578;12.315838
580.2;14.000000;14.131076;14.192183;12.372945
585.2;14.000000;14.168778;14.237670;12.429777
590.2;14.000000;14.206381;14.283038;12.486335
595.2;14.000000;14.243885;14.328289;12.542620
600.1;14.000000;14.243885;14.328289;12.542620
600.2;14.000000;14.281292;14.373423;12.598635
605.2;14.000000;14.318600;14.418439;12.654380
610.2;14.000000;14.355810;14.463339;12.709857
615.2;14.000000;14.392923;14.508122;12.765066
620.2;14.000000;14.429939;14.552789;12.820009
625.2;14.000000;14.466858;14.597340;12.874688
630.1;14.000000;14.466858;14.597340;12.874688
630.2;14.000000;14.434739;14.564216;12.825806
635.2;14.000000;14.402682;14.531153;12.777126
640.2;14.000000;14.370708;14.498175;12.728679
645.2;14.000000;14.338819;14.465283;12.680466
650.2;14.000000;14.307012;14.432476;12.632486
655.2;14.000000;14.275290;14.399754;12.584736
660.1;14.000000;14.275290;14.399754;12.584736
660.2;14.000000;14.243650;14.367117;12.537216
665.2;14.000000;14.212093;14.334564;12.489925
670.2;14.000000;14.180619;14.302096;12.442862
675.2;14.000000;14.149228;14.269713;12.396025
680.2;14.000000;14.117918;14.237413;12.349414
685.2;14.000000;14.086691;14.205197;12.303028
690.1;14.000000;14.086691;14.205197;12.303028
690.2;14.000000;14.055545;14.173065;12.256865
695.2;14.000000;14.024481;14.141016;12.210924
700.2;14.000000;13.993499;14.109050;12.165205
705.2;14.000000;13.962598;14.077167;12.119705
710.2;14.000000;13.931777;14.045367;12.074425
715.2;14.000000;13.901038;14.013649;12.029363
720.1;14.000000;13.901038;14.013649;12.029363
720.2;14.000000;13.870379;13.982014;11.984518
725.2;14.000000;13.839800;13.950460;11.939888
730.2;14.000000;13.809301;13.918989;11.895474
735.2;14.000000;13.778883;13.887599;11.851274
740.2;14.000000;13.748544;13.856291;11.807286
745.2;14.000000;13.718284;13.825063;11.763511
750.1;14.000000;13.718284;13.825063;11.763511
750.2;14.000000;13.688104;13.793917;11.719946
755.2;14.000000;13.658003;13.762852;11.676591
760.2;14.000000;13.627980;13.731867;11.633444
765.2;14.000000;13.598037;13.700962;11.590506
770.2;14.000000;13.568172;13.670138;11.547774
775.2;14.000000;13.538385;13.639394;11.505248
780.1;14.000000;13.538385;13.639394;11.505248
